user_id,age,plan_type,account_age_days,churned,days_since_last_login,total_watch_time_30d,avg_rating,num_ratings,churn_probability,predicted_churn
U4759,27,Premium,713,0,25.0,0.0,3.333333333333333,3.0,0.5018282612155417,1
U2218,38,Basic,172,0,2.0,0.0,2.2,5.0,0.5018280130882444,1
U1580,44,Basic,448,1,5.0,85.0,2.6666666666666665,3.0,0.5018241597505654,1
U5513,22,Basic,453,1,5.0,119.0,3.0,1.0,0.5018241597505654,1
U1888,54,Premium,575,0,3.0,0.0,2.333333333333333,6.0,0.5018201150054717,1
U1797,49,Standard,422,0,25.0,119.0,3.2,5.0,0.501814821938551,1
U1171,29,Premium,725,1,37.0,0.0,3.0,1.0,0.5018099786022827,1
U5734,39,Premium,94,0,15.0,85.0,2.0,1.0,0.5018069222509854,1
U2452,36,Premium,94,1,19.0,106.0,2.5,2.0,0.5018069222509854,1
U1734,42,Premium,559,0,11.0,62.0,3.0,2.0,0.5018046082152448,1
U4179,30,Premium,419,0,9.0,56.0,2.0,1.0,0.5018046082152448,1
U4361,47,Premium,440,1,12.0,65.0,2.0,1.0,0.5018046082152448,1
U5370,46,Premium,615,0,16.0,62.0,2.5,2.0,0.5018046082152448,1
U4114,35,Premium,187,0,3.0,107.0,4.0,1.0,0.5017991466187904,1
U3901,48,Premium,187,0,4.0,91.0,4.0,2.0,0.5017991466187904,1
U4325,33,Basic,727,1,36.0,83.0,1.0,1.0,0.5017934976485039,1
U1399,38,Premium,300,1,33.0,96.0,2.0,1.0,0.5017882733675715,1
U5664,40,Premium,118,0,30.0,70.0,3.0,2.0,0.5017882733675715,1
U3452,53,Premium,304,0,0.0,78.0,3.0,2.0,0.5017864832361735,1
U2315,34,Premium,430,1,28.0,60.0,2.0,1.0,0.5017859593318308,1
U2750,45,Premium,120,0,34.0,0.0,3.25,4.0,0.5017744658401369,1
U1431,20,Basic,636,0,26.0,90.0,2.0,1.0,0.5017710181041204,1
U4506,39,Basic,507,0,23.0,105.0,3.0,1.0,0.5017710181041204,1
U5291,24,Basic,594,0,25.0,79.0,2.0,2.0,0.5017710181041204,1
U1958,28,Basic,729,0,6.0,90.0,5.0,1.0,0.5017679152621376,1
U1940,46,Premium,722,1,23.0,38.0,4.0,2.0,0.5017677102070568,1
U5027,26,Basic,724,0,17.0,28.0,3.0,2.0,0.5017575768468407,1
U3738,41,Basic,723,1,14.0,28.0,2.5,2.0,0.5017575768468407,1
U5088,47,Premium,289,0,4.0,103.0,1.6666666666666667,3.0,0.5017563868161681,1
U3952,42,Premium,339,0,6.0,0.0,2.6,5.0,0.5017563779934799,1
U5414,30,Premium,100,1,1.0,0.0,2.8,5.0,0.5017563779934799,1
U5629,43,Basic,592,0,16.0,0.0,3.333333333333333,3.0,0.5017563446667345,1
U3702,28,Basic,414,0,8.0,0.0,3.25,4.0,0.5017563446667345,1
U5373,28,Basic,644,1,17.0,0.0,3.333333333333333,3.0,0.5017563446667345,1
U4586,18,Premium,430,0,3.0,108.0,3.0,4.0,0.5017525246558008,1
U1255,18,Premium,635,0,0.0,92.0,2.333333333333333,3.0,0.5017525246558008,1
U4915,20,Basic,730,0,6.0,0.0,3.5,4.0,0.5017498012146457,1
U1324,42,Basic,269,0,33.0,52.0,2.2,5.0,0.5017489538727449,1
U3592,40,Premium,223,1,26.0,114.0,3.5,2.0,0.5017460049723456,1
U1576,19,Premium,102,0,24.0,108.0,3.5,2.0,0.5017460049723456,1
U5853,19,Premium,316,0,25.0,45.0,2.0,2.0,0.5017424031068972,1
U3189,38,Premium,152,0,23.0,49.0,3.0,2.0,0.5017424031068972,1
U2244,54,Basic,187,1,31.0,96.0,2.2,5.0,0.5017398923555763,1
U2812,50,Standard,143,0,14.0,66.0,3.333333333333333,3.0,0.5017396475678043,1
U5463,25,Basic,682,0,29.0,0.0,3.333333333333333,3.0,0.5017376957833206,1
U2181,19,Basic,562,1,33.0,0.0,3.333333333333333,3.0,0.5017376957833206,1
U3056,52,Basic,730,0,4.0,0.0,3.0,1.0,0.5017371378320289,1
U2558,29,Basic,235,0,20.0,99.0,2.0,2.0,0.5017358716121294,1
U5530,49,Basic,206,0,17.0,88.0,2.6666666666666665,3.0,0.5017358716121294,1
U4850,46,Premium,723,0,0.0,8.0,1.0,1.0,0.5017355367151995,1
U5322,23,Basic,92,1,6.0,108.0,3.6666666666666665,3.0,0.5017280959799346,1
U5886,49,Basic,179,0,0.0,0.0,1.8,5.0,0.501723470097031,1
U4619,32,Basic,224,1,29.0,89.0,2.0,1.0,0.5017172227287154,1
U2627,39,Basic,295,0,36.0,87.0,3.0,1.0,0.5017172227287154,1
U5707,49,Basic,655,0,34.0,61.0,2.5,2.0,0.5017149086929749,1
U4236,50,Premium,359,0,5.0,77.0,1.0,2.0,0.5017138314804882,1
U2573,50,Premium,243,0,3.0,115.0,1.0,1.0,0.5017138314804882,1
U2578,43,Premium,300,0,20.0,60.0,4.0,1.0,0.5017085444446139,1
U2763,24,Basic,717,0,25.0,0.0,4.0,2.0,0.5016966595682009,1
U3373,46,Basic,729,0,10.0,44.0,4.0,1.0,0.5016893908825603,1
U2421,27,Premium,726,0,15.0,0.0,2.6666666666666665,3.0,0.5016859417520761,1
U4680,38,Premium,545,0,12.0,0.0,3.333333333333333,3.0,0.50168470957197,1
U2881,45,Premium,717,1,27.0,0.0,1.0,1.0,0.5016823950687547,1
U2027,33,Premium,695,0,38.0,93.0,2.5,2.0,0.5016798682159908,1
U2533,29,Premium,577,1,32.0,114.0,2.0,2.0,0.5016798682159908,1
U3487,23,Basic,254,0,22.0,90.0,3.5,2.0,0.5016749543334896,1
U4388,33,Premium,719,0,36.0,0.0,2.75,4.0,0.5016672928686623,1
U4491,33,Premium,315,0,9.0,86.0,3.0,3.0,0.501664236517365,1
U3314,46,Premium,183,0,10.0,101.0,2.333333333333333,3.0,0.501664236517365,1
U1403,55,Basic,241,1,25.0,87.0,2.0,1.0,0.5016622909508727,1
U4863,52,Basic,159,0,23.0,105.0,2.0,1.0,0.5016622909508727,1
U1525,45,Premium,217,0,24.0,98.0,1.0,1.0,0.5016606898340433,1
U3446,39,Premium,253,0,6.0,0.0,3.0,1.0,0.5016592617954112,1
U1780,30,Premium,147,0,2.0,0.0,3.0,2.0,0.5016592617954112,1
U2824,22,Premium,118,0,1.0,0.0,3.0,2.0,0.5016592617954112,1
U2688,29,Premium,389,0,0.0,0.0,3.0,2.0,0.5016592617954112,1
U1992,36,Premium,146,1,0.0,0.0,3.0,1.0,0.5016592617954112,1
U1338,41,Premium,240,0,2.0,38.0,2.0,1.0,0.5016592617954112,1
U3220,43,Premium,328,0,5.0,0.0,3.0,1.0,0.5016592617954112,1
U2556,36,Premium,314,0,37.0,82.0,2.6666666666666665,3.0,0.5016455876339511,1
U3209,28,Basic,81,0,3.0,78.0,1.0,1.0,0.5016427808416324,1
U3723,47,Premium,201,0,39.0,90.0,3.0,1.0,0.5016405334770151,1
U4798,31,Premium,636,0,39.0,65.0,2.0,1.0,0.5016382194412743,1
U1729,35,Premium,710,0,26.0,83.0,4.0,2.0,0.501637599820765,1
U1378,33,Basic,617,0,8.0,96.0,2.6666666666666665,3.0,0.5016274664605488,1
U1530,31,Basic,481,0,13.0,116.0,2.0,1.0,0.5016274664605488,1
U5655,37,Basic,404,1,20.0,84.0,2.5,2.0,0.5016274664605488,1
U3566,37,Basic,678,0,19.0,84.0,3.0,1.0,0.5016274664605488,1
U4840,25,Basic,408,0,16.0,112.0,2.5,2.0,0.5016274664605488,1
U3845,48,Premium,134,0,41.0,0.0,3.333333333333333,3.0,0.5016267259495804,1
U3694,50,Premium,730,0,13.0,0.0,4.0,1.0,0.5016241585634852,1
U3288,29,Basic,379,0,1.0,0.0,3.8,5.0,0.5016235441660329,1
U5354,41,Premium,164,0,10.0,62.0,1.0,1.0,0.5016232293063116,1
U3078,38,Basic,559,1,6.0,81.0,4.0,2.0,0.5016196908283539,1
U3678,19,Standard,238,0,35.0,112.0,3.333333333333333,3.0,0.5016149075685504,1
U1892,20,Basic,303,1,31.0,0.0,2.4,5.0,0.5016126709148139,1
U2767,35,Basic,667,0,35.0,84.0,3.0,1.0,0.5016088175771348,1
U4944,22,Basic,518,0,37.0,70.0,2.0,3.0,0.5016088175771348,1
U3075,49,Basic,459,0,32.0,83.0,2.333333333333333,3.0,0.5016088175771348,1
U3658,34,Basic,673,0,37.0,93.0,3.0,2.0,0.5016088175771348,1
U2434,35,Premium,164,0,26.0,0.0,3.0,2.0,0.5016061201489662,1
U5449,19,Premium,377,0,26.0,0.0,3.0,1.0,0.5016061201489662,1
U2294,19,Premium,333,0,27.0,39.0,2.0,1.0,0.5016061201489662,1
U3997,40,Premium,156,0,25.0,0.0,3.0,2.0,0.5016061201489662,1
U4171,35,Premium,301,0,23.0,0.0,2.5,2.0,0.5016061201489662,1
U3486,44,Premium,139,0,25.0,0.0,3.0,1.0,0.5016061201489662,1
U1067,24,Premium,136,1,37.0,67.0,1.0,1.0,0.5016045804228978,1
U4477,39,Premium,273,0,10.0,111.0,4.0,1.0,0.501602453328774,1
U3824,31,Premium,82,0,12.0,74.0,3.5,2.0,0.501602453328774,1
U5666,42,Premium,302,0,7.0,97.0,4.0,1.0,0.501602453328774,1
U4338,42,Premium,549,0,9.0,65.0,4.0,1.0,0.5016001392930333,1
U2355,20,Premium,295,0,21.0,42.0,2.0,2.0,0.5015988514633256,1
U3451,24,Basic,706,1,39.0,0.0,3.333333333333333,3.0,0.5015899558927642,1
U4016,32,Basic,110,0,0.0,0.0,2.0,1.0,0.5015882111565552,1
U3921,45,Basic,398,0,6.0,0.0,2.5,4.0,0.5015882111565552,1
U5119,41,Basic,393,0,1.0,26.0,2.5,2.0,0.5015882111565552,1
U5207,18,Basic,151,0,1.0,0.0,2.0,2.0,0.5015882111565552,1
U4131,22,Basic,105,0,1.0,0.0,3.0,2.0,0.5015882111565552,1
U5037,24,Basic,397,0,5.0,0.0,2.0,2.0,0.5015882111565552,1
U3435,21,Basic,259,0,0.0,0.0,3.0,2.0,0.5015882111565552,1
U4544,39,Basic,248,1,0.0,28.0,2.333333333333333,3.0,0.5015882111565552,1
U2755,23,Basic,195,0,4.0,0.0,2.6666666666666665,3.0,0.5015882111565552,1
U3985,37,Basic,352,0,1.0,0.0,2.0,2.0,0.5015882111565552,1
U5103,26,Basic,119,0,4.0,0.0,2.0,1.0,0.5015882111565552,1
U5251,20,Basic,272,0,5.0,0.0,2.0,3.0,0.5015882111565552,1
U4069,18,Basic,235,0,5.0,0.0,2.5,2.0,0.5015882111565552,1
U4065,27,Basic,348,0,0.0,15.0,2.75,4.0,0.5015882111565552,1
U5626,50,Premium,166,0,32.0,87.0,4.0,1.0,0.50158380444536,1
U3688,30,Premium,177,0,36.0,90.0,4.0,1.0,0.50158380444536,1
U2379,48,Basic,274,0,40.0,94.0,3.0,3.0,0.5015694828381592,1
U4555,33,Basic,322,0,39.0,70.0,2.0,1.0,0.5015694828381592,1
U1644,31,Basic,283,0,40.0,108.0,2.0,1.0,0.5015694828381592,1
U2004,30,Basic,282,1,42.0,119.0,3.0,3.0,0.5015694828381592,1
U5769,32,Basic,672,0,25.0,68.0,4.0,2.0,0.5015665491819089,1
U1866,18,Basic,528,0,27.0,54.0,3.0,2.0,0.5015629473164607,1
U4552,21,Basic,633,0,24.0,53.0,2.5,2.0,0.5015629473164607,1
U1858,20,Standard,721,1,35.0,80.0,3.0,2.0,0.501556737393603,1
U4294,24,Premium,675,0,18.0,89.0,3.0,4.0,0.5015558313657844,1
U2829,33,Basic,318,0,61.0,0.0,3.1666666666666665,6.0,0.5015544905998371,1
U2524,47,Standard,162,0,22.0,63.0,2.5,2.0,0.5015526529932199,1
U4687,51,Premium,187,0,2.0,0.0,3.8,5.0,0.5015519090712686,1
U4694,43,Premium,508,0,3.0,0.0,3.0,1.0,0.5015508566438305,1
U2228,19,Premium,536,1,6.0,14.0,2.0,1.0,0.5015508566438305,1
U3084,51,Premium,473,1,1.0,0.0,2.5,2.0,0.5015508566438305,1
U1509,50,Premium,670,0,0.0,0.0,3.0,1.0,0.5015508566438305,1
U5577,47,Premium,424,0,1.0,7.0,3.0,1.0,0.5015508566438305,1
U5430,35,Premium,620,0,6.0,11.0,3.0,2.0,0.5015508566438305,1
U2441,48,Premium,502,0,3.0,0.0,2.0,2.0,0.5015508566438305,1
U2730,34,Standard,727,0,28.0,0.0,3.333333333333333,3.0,0.5015429298661682,1
U1794,44,Premium,533,0,40.0,120.0,3.25,4.0,0.5015416802812543,1
U5318,26,Premium,724,0,19.0,0.0,1.5,2.0,0.5015388434251831,1
U3706,19,Basic,326,1,24.0,0.0,3.0,3.0,0.5015350695101103,1
U1096,48,Basic,108,0,25.0,0.0,2.0,3.0,0.5015350695101103,1
U1599,40,Basic,311,0,24.0,0.0,2.6666666666666665,3.0,0.5015350695101103,1
U2835,19,Basic,204,0,26.0,0.0,2.25,4.0,0.5015350695101103,1
U3477,47,Basic,330,0,24.0,0.0,3.0,1.0,0.5015350695101103,1
U5926,30,Basic,221,1,25.0,0.0,3.0,1.0,0.5015350695101103,1
U1116,18,Basic,723,0,34.0,0.0,4.333333333333333,3.0,0.5015344590412153,1
U3639,42,Basic,663,0,3.0,118.0,1.0,2.0,0.5015343756900517,1
U4248,27,Basic,122,0,36.0,60.0,1.0,1.0,0.5015335297840419,1
U3081,37,Premium,435,0,40.0,97.0,3.0,1.0,0.5015321283254344,1
U1967,19,Premium,678,0,39.0,74.0,2.0,1.0,0.5015321283254344,1
U3885,46,Basic,72,0,16.0,86.0,4.0,1.0,0.501531402689918,1
U1895,19,Basic,276,1,13.0,82.0,3.5,4.0,0.501531402689918,1
U1683,19,Basic,280,0,13.0,113.0,4.0,2.0,0.501531402689918,1
U4409,39,Basic,305,0,13.0,83.0,4.0,1.0,0.501531402689918,1
U4605,33,Basic,223,1,14.0,114.0,3.5,2.0,0.501531402689918,1
U3787,49,Basic,214,0,17.0,106.0,4.0,4.0,0.501531402689918,1
U1305,28,Premium,79,0,40.0,53.0,3.0,5.0,0.5015295788874241,1
U2474,31,Basic,546,0,12.0,58.0,4.0,2.0,0.5015290886541773,1
U1433,46,Basic,538,1,7.0,56.0,4.333333333333333,3.0,0.5015290886541773,1
U1664,37,Premium,4,0,31.0,0.0,1.6666666666666667,3.0,0.5015278901924138,1
U4244,18,Basic,224,0,16.0,42.0,3.0,2.0,0.5015278008244697,1
U4654,51,Basic,76,1,12.0,50.0,2.0,1.0,0.5015278008244697,1
U3995,54,Basic,336,0,7.0,78.0,2.75,4.0,0.5015187393073011,1
U5154,46,Premium,318,0,10.0,111.0,1.0,1.0,0.5015171381904717,1
U1043,35,Premium,230,0,19.0,86.0,1.0,1.0,0.5015171381904717,1
U5869,31,Premium,165,0,2.0,0.0,2.333333333333333,3.0,0.5015165760617908,1
U4387,47,Premium,300,1,6.0,0.0,2.6666666666666665,3.0,0.5015165760617908,1
U1511,25,Premium,239,0,5.0,29.0,2.25,4.0,0.5015165760617908,1
U5750,48,Premium,273,0,6.0,0.0,2.5,4.0,0.5015165760617908,1
U4075,32,Premium,513,0,17.0,64.0,1.0,1.0,0.501514824154731,1
U2859,18,Basic,296,1,37.0,87.0,3.5,4.0,0.5015127538065041,1
U1889,47,Basic,316,1,31.0,109.0,4.0,1.0,0.5015127538065041,1
U4594,21,Basic,102,0,31.0,75.0,3.5,2.0,0.5015127538065041,1
U1271,40,Basic,128,0,36.0,110.0,4.0,2.0,0.5015127538065041,1
U5594,42,Basic,316,0,35.0,98.0,3.6666666666666665,3.0,0.5015127538065041,1
U5146,22,Basic,336,0,35.0,44.0,3.0,2.0,0.5015091519410557,1
U4262,23,Standard,321,0,5.0,96.0,2.5,2.0,0.5014997035238248,1
U2013,47,Premium,183,0,40.0,90.0,3.0,3.0,0.5014978477433947,1
U3009,46,Premium,517,1,24.0,0.0,3.0,2.0,0.5014977149973856,1
U2839,32,Premium,537,0,23.0,0.0,3.0,1.0,0.5014977149973856,1
U3890,20,Premium,635,1,23.0,0.0,3.0,1.0,0.5014977149973856,1
U5175,48,Premium,537,0,23.0,0.0,3.0,1.0,0.5014977149973856,1
U1656,25,Premium,694,0,23.0,13.0,2.0,1.0,0.5014977149973856,1
U3640,42,Premium,451,0,26.0,0.0,3.0,1.0,0.5014977149973856,1
U2073,30,Premium,655,0,29.0,63.0,1.5,2.0,0.5014961752713171,1
U4876,47,Premium,420,0,42.0,67.0,3.0,3.0,0.501495533707654,1
U2894,41,Premium,581,0,13.0,94.0,3.5,2.0,0.5014940481771933,1
U4149,51,Premium,438,0,12.0,99.0,4.0,1.0,0.5014940481771933,1
U1381,31,Premium,426,0,10.0,45.0,2.0,2.0,0.501490446311745,1
U4143,26,Standard,237,0,3.0,0.0,3.333333333333333,3.0,0.50148589599639,1
U2095,44,Standard,359,1,3.0,33.0,3.333333333333333,3.0,0.50148589599639,1
U5278,46,Premium,638,1,4.0,53.0,4.0,1.0,0.50148267067955,1
U2099,47,Basic,680,1,22.0,88.0,1.0,2.0,0.5014812340436068,1
U4843,19,Basic,675,0,6.0,0.0,2.6666666666666665,3.0,0.5014798060049745,1
U3054,22,Basic,571,0,0.0,25.0,2.6666666666666665,3.0,0.5014798060049745,1
U5086,29,Basic,473,0,0.0,0.0,2.25,4.0,0.5014798060049745,1
U1159,36,Basic,413,0,2.0,0.0,3.0,1.0,0.5014798060049745,1
U5850,30,Basic,505,0,6.0,0.0,2.5,2.0,0.5014798060049745,1
U4914,32,Basic,661,0,5.0,0.0,2.0,1.0,0.5014798060049745,1
U5768,35,Basic,531,0,3.0,0.0,2.0,1.0,0.5014798060049745,1
U5703,45,Basic,633,0,6.0,28.0,3.0,1.0,0.5014798060049745,1
U1163,22,Basic,431,0,5.0,0.0,2.5,2.0,0.5014798060049745,1
U5176,25,Basic,678,0,6.0,0.0,2.5,2.0,0.5014798060049745,1
U4193,38,Basic,647,0,2.0,0.0,2.0,2.0,0.5014798060049745,1
U1688,28,Basic,713,0,4.0,0.0,3.0,1.0,0.5014798060049745,1
U2806,26,Basic,693,1,1.0,0.0,2.0,1.0,0.5014798060049745,1
U5407,30,Basic,687,0,0.0,0.0,3.0,1.0,0.5014798060049745,1
U5124,25,Basic,642,0,1.0,0.0,3.0,3.0,0.5014798060049745,1
U2002,55,Premium,547,0,6.0,102.0,3.5,2.0,0.5014736091623814,1
U4319,41,Premium,292,0,1.0,104.0,5.0,1.0,0.5014729069206915,1
U3183,29,Premium,566,1,36.0,48.0,3.0,1.0,0.501471797428331,1
U2021,30,Basic,388,0,49.0,63.0,3.333333333333333,3.0,0.5014700027770032,1
U2944,18,Basic,344,0,24.0,51.0,4.0,1.0,0.5014668835458298,1
U4938,50,Basic,377,0,42.0,118.0,1.6666666666666667,3.0,0.5014649398469457,1
U4151,43,Premium,157,0,25.0,0.0,3.0,3.0,0.5014634344153458,1
U4995,40,Premium,348,0,24.0,0.0,2.0,3.0,0.5014634344153458,1
U4449,19,Premium,327,0,26.0,0.0,2.6666666666666665,3.0,0.5014634344153458,1
U2448,50,Premium,174,0,17.0,0.0,2.0,2.0,0.5014625685053946,1
U3409,41,Premium,215,0,18.0,0.0,3.0,2.0,0.5014625685053946,1
U3186,23,Premium,85,0,20.0,0.0,2.5,2.0,0.5014625685053946,1
U4173,33,Premium,86,0,9.0,0.0,2.0,2.0,0.5014625685053946,1
U5794,23,Premium,104,0,18.0,0.0,2.5,2.0,0.5014625685053946,1
U3615,20,Premium,86,0,8.0,0.0,3.0,2.0,0.5014625685053946,1
U2052,26,Premium,291,0,21.0,0.0,2.0,1.0,0.5014625685053946,1
U3956,50,Premium,77,0,13.0,0.0,2.0,1.0,0.5014625685053946,1
U2185,27,Premium,398,0,14.0,0.0,2.0,1.0,0.5014625685053946,1
U2265,30,Premium,74,0,10.0,0.0,3.0,1.0,0.5014625685053946,1
U4661,48,Premium,253,0,12.0,0.0,3.0,2.0,0.5014625685053946,1
U2087,24,Premium,388,0,11.0,0.0,3.0,1.0,0.5014625685053946,1
U1182,44,Premium,144,0,14.0,0.0,3.0,2.0,0.5014625685053946,1
U1113,21,Premium,399,0,13.0,0.0,3.0,1.0,0.5014625685053946,1
U4702,44,Premium,194,0,16.0,0.0,3.0,1.0,0.5014625685053946,1
U2292,22,Premium,269,0,13.0,0.0,2.0,1.0,0.5014625685053946,1
U4397,31,Premium,168,0,18.0,38.0,2.0,2.0,0.5014625685053946,1
U3644,39,Premium,149,0,11.0,0.0,2.0,1.0,0.5014625685053946,1
U5330,47,Basic,632,1,42.0,73.0,2.6666666666666665,3.0,0.5014610776865784,1
U3311,42,Premium,312,0,0.0,0.0,4.0,1.0,0.5014547928731997,1
U5072,32,Premium,275,0,5.0,0.0,3.5,2.0,0.5014547928731997,1
U3283,38,Premium,322,0,4.0,7.0,4.0,1.0,0.5014547928731997,1
U2654,26,Premium,351,0,2.0,0.0,4.0,1.0,0.5014547928731997,1
U5390,55,Premium,698,1,32.0,0.0,3.333333333333333,3.0,0.5014489283837278,1
U1765,39,Premium,396,0,49.0,102.0,3.0,6.0,0.5014481210147123,1
U3399,34,Standard,179,1,23.0,110.0,2.0,2.0,0.5014465618773799,1
U4038,50,Premium,280,0,35.0,0.0,2.0,2.0,0.5014439196219806,1
